"player","player_id","position","team_name","player_game_count","declined_penalties","fifty_attempts","fifty_made","fifty_percent","forty_attempts","forty_made","forty_percent","franchise_id","grades_fgep_kicker","one_attempts","one_made","one_percent","pat_attempts","pat_made","pat_percent","penalties","thirty_attempts","thirty_made","thirty_percent","total_attempts","total_made","total_percent","twenty_attempts","twenty_made","twenty_percent","week","year"
"Dan Bailey",6796,"K","MIN",1,0,0,0,,0,0,,18,62.7,0,0,,0,0,,0,2,2,100,2,2,100,0,0,,11,2018
"Randy Bullock",7154,"K","CIN",1,0,1,0,0,0,0,,7,51.8,0,0,,3,3,100,0,0,0,,1,0,0,0,0,,11,2018
"Greg Zuerlein",7163,"K","LA",1,0,0,0,,0,0,,26,54.2,0,0,,7,6,85.7,0,1,1,100,2,2,100,1,1,100,11,2018
"Justin Tucker",7604,"K","BLT",1,0,1,1,100,0,0,,3,73.4,0,0,,1,1,100,0,0,0,,3,3,100,2,2,100,11,2018
"Dustin Hopkins",7958,"K","WAS",1,0,1,0,0,0,0,,32,63.6,0,0,,3,3,100,0,0,0,,1,0,0,0,0,,11,2018
"Brandon McManus",8437,"K","DEN",1,0,0,0,,0,0,,10,72.7,0,0,,2,2,100,0,1,1,100,1,1,100,0,0,,11,2018
"Brett Maher",8585,"K","DAL",1,0,1,1,100,1,1,100,9,61.9,0,0,,2,1,50,0,0,0,,3,3,100,1,1,100,11,2018
"Cairo Santos",8932,"K","TB",1,0,0,0,,0,0,,30,65.3,0,0,,5,5,100,0,0,0,,0,0,,0,0,,11,2018
"Chris Boswell",8990,"K","PIT",1,0,0,0,,0,0,,25,62.3,0,0,,2,2,100,0,0,0,,0,0,,0,0,,11,2018
"Cody Parkey",9030,"K","CHI",1,0,0,0,,2,2,100,6,68.2,0,0,,0,0,,0,1,1,100,3,3,100,0,0,,11,2018
"Josh Lambo",10133,"K","JAX",1,0,0,0,,2,2,100,15,69.8,0,0,,1,1,100,0,1,1,100,3,3,100,0,0,,11,2018
"Wil Lutz",11096,"K","NO",1,0,0,0,,0,0,,20,73.6,1,1,100,6,6,100,0,1,1,100,2,2,100,0,0,,11,2018
"Ka'imi Fairbairn",11161,"K","HST",1,0,1,1,100,2,0,0,13,37.9,0,0,,2,2,100,0,1,1,100,5,3,60,1,1,100,11,2018
"Aldrick Rosas",11331,"K","NYG",1,0,1,1,100,0,0,,21,69.9,0,0,,5,5,100,0,0,0,,1,1,100,0,0,,11,2018
"Jake Elliott",11908,"K","PHI",1,0,0,0,,0,0,,24,60.4,0,0,,1,1,100,0,0,0,,0,0,,0,0,,11,2018
"Harrison Butker",11988,"K","KC",1,0,0,0,,0,0,,16,52.9,0,0,,7,6,85.7,0,0,0,,1,1,100,1,1,100,11,2018
"Daniel Carlson",28121,"K","OAK",1,0,0,0,,1,1,100,23,76,0,0,,2,2,100,0,1,1,100,3,3,100,1,1,100,11,2018
"Matt McCrane",28749,"K","ARZ",1,0,0,0,,0,0,,1,63.5,0,0,,3,3,100,0,0,0,,0,0,,0,0,,11,2018
"Michael Badgley",39417,"K","LAC",1,0,0,0,,2,2,100,27,53.6,0,0,,2,1,50,0,1,1,100,3,3,100,0,0,,11,2018
"Adam Vinatieri",226,"K","IND",1,0,0,0,,2,1,50,14,63.4,0,0,,3,3,100,0,1,1,100,3,2,66.7,0,0,,12,2018
"Phil Dawson",422,"K","ARZ",1,0,0,0,,1,0,0,1,47.9,0,0,,1,1,100,0,1,1,100,2,1,50,0,0,,12,2018
"Sebastian Janikowski",595,"K","SEA",1,0,0,0,,0,0,,29,73.2,0,0,,3,3,100,0,3,3,100,3,3,100,0,0,,12,2018
"Matt Bryant",1223,"K","ATL",1,0,0,0,,0,0,,2,63.5,0,0,,2,2,100,0,1,1,100,1,1,100,0,0,,12,2018
"Robbie Gould",2607,"K","SF",1,0,0,0,,0,0,,28,43.8,0,0,,1,0,0,0,0,0,,1,1,100,1,1,100,12,2018
"Stephen Gostkowski",3063,"K","NE",1,0,0,0,,0,0,,19,65.3,0,0,,3,3,100,0,2,2,100,2,2,100,0,0,,12,2018
"Matt Prater",3471,"K","DET",1,0,0,0,,0,0,,11,61.5,0,0,,1,1,100,0,0,0,,1,1,100,1,1,100,12,2018
"Mason Crosby",3809,"K","GB",1,0,0,0,,0,0,,12,63.9,0,0,,2,2,100,0,1,1,100,1,1,100,0,0,,12,2018
"Stephen Hauschka",4655,"K","BUF",1,0,0,0,,0,0,,4,63.8,0,0,,3,3,100,0,0,0,,1,1,100,1,1,100,12,2018
"Ryan Succop",5180,"K","TEN",1,0,0,0,,0,0,,31,63.4,0,0,,2,2,100,0,1,1,100,1,1,100,0,0,,12,2018
"Graham Gano",5443,"K","CAR",1,0,1,0,0,0,0,,5,46.3,0,0,,3,3,100,0,0,0,,3,2,66.7,2,2,100,12,2018
"Dan Bailey",6796,"K","MIN",1,0,1,0,0,1,0,0,18,39.7,0,0,,3,3,100,0,1,1,100,3,1,33.3,0,0,,12,2018
"Randy Bullock",7154,"K","CIN",1,0,1,0,0,0,0,,7,29.2,0,0,,3,2,66.7,0,0,0,,1,0,0,0,0,,12,2018
"Justin Tucker",7604,"K","BLT",1,0,0,0,,1,1,100,3,68.2,0,0,,4,4,100,0,0,0,,2,2,100,1,1,100,12,2018
"Dustin Hopkins",7958,"K","WAS",1,0,0,0,,0,0,,32,47.1,0,0,,3,2,66.7,0,1,1,100,1,1,100,0,0,,12,2018
"Brandon McManus",8437,"K","DEN",1,0,0,0,,1,1,100,10,65.7,0,0,,3,3,100,0,0,0,,1,1,100,0,0,,12,2018
"Brett Maher",8585,"K","DAL",1,0,0,0,,0,0,,9,64.9,0,0,,4,4,100,0,0,0,,1,1,100,1,1,100,12,2018
"Cairo Santos",8932,"K","TB",1,0,0,0,,1,1,100,30,66.8,0,0,,3,3,100,0,1,1,100,2,2,100,0,0,,12,2018
"Chris Boswell",8990,"K","PIT",1,0,0,0,,2,1,50,25,64.9,0,0,,2,2,100,0,0,0,,2,1,50,0,0,,12,2018
"Cody Parkey",9030,"K","CHI",1,0,0,0,,1,1,100,6,64.6,0,0,,2,2,100,0,0,0,,1,1,100,0,0,,12,2018
"Josh Lambo",10133,"K","JAX",1,0,0,0,,1,0,0,15,48.8,0,0,,3,3,100,0,0,0,,1,0,0,0,0,,12,2018
"Jason Myers",10207,"K","NYJ",1,0,1,1,100,0,0,,22,71.9,0,0,,1,1,100,0,1,1,100,2,2,100,0,0,,12,2018
"Wil Lutz",11096,"K","NO",1,0,0,0,,0,0,,20,64.6,0,0,,4,4,100,0,0,0,,1,1,100,1,1,100,12,2018
"Ka'imi Fairbairn",11161,"K","HST",1,0,0,0,,2,2,100,13,62.5,0,0,,4,4,100,0,0,0,,2,2,100,0,0,,12,2018
"Aldrick Rosas",11331,"K","NYG",1,0,1,1,100,0,0,,21,76.7,0,0,,1,1,100,0,0,0,,3,3,100,2,2,100,12,2018
"Jake Elliott",11908,"K","PHI",1,0,0,0,,2,2,100,24,75.8,0,0,,0,0,,0,0,0,,3,3,100,1,1,100,12,2018
"Greg Joseph",22842,"K","CLV",1,0,0,0,,0,0,,8,65.3,0,0,,5,5,100,0,0,0,,0,0,,0,0,,12,2018
"Daniel Carlson",28121,"K","OAK",1,0,0,0,,1,1,100,23,65.1,0,0,,2,2,100,0,0,0,,1,1,100,0,0,,12,2018
"Jason Sanders",29578,"K","MIA",1,0,0,0,,0,0,,17,64.2,0,0,,3,3,100,0,0,0,,1,1,100,1,1,100,12,2018
"Michael Badgley",39417,"K","LAC",1,0,0,0,,0,0,,27,66.4,0,0,,6,6,100,0,1,1,100,1,1,100,0,0,,12,2018
"Sebastian Janikowski",595,"K","SEA",1,0,0,0,,1,1,100,29,53,0,0,,6,4,66.7,0,0,0,,1,1,100,0,0,,13,2018
"Matt Bryant",1223,"K","ATL",1,0,0,0,,1,1,100,2,64.5,0,0,,1,1,100,0,0,0,,1,1,100,0,0,,13,2018
"Robbie Gould",2607,"K","SF",1,0,0,0,,1,1,100,28,64.8,0,0,,1,1,100,0,0,0,,1,1,100,0,0,,13,2018
"Stephen Gostkowski",3063,"K","NE",1,0,0,0,,1,0,0,19,51.3,0,0,,3,3,100,0,0,0,,2,1,50,1,1,100,13,2018
"Matt Prater",3471,"K","DET",1,0,0,0,,0,0,,11,64,0,0,,1,1,100,0,1,1,100,3,3,100,2,2,100,13,2018
"Mason Crosby",3809,"K","GB",1,0,0,0,,1,0,0,12,42,0,0,,2,2,100,0,1,1,100,2,1,50,0,0,,13,2018
"Stephen Hauschka",4655,"K","BUF",1,0,1,0,0,0,0,,4,29.2,0,0,,1,0,0,0,1,1,100,2,1,50,0,0,,13,2018
"Ryan Succop",5180,"K","TEN",1,0,0,0,,0,0,,31,63.9,0,0,,3,2,66.7,0,1,1,100,2,2,100,1,1,100,13,2018
"Graham Gano",5443,"K","CAR",1,0,0,0,,0,0,,5,63.8,0,0,,2,2,100,0,1,1,100,1,1,100,0,0,,13,2018
"Dan Bailey",6796,"K","MIN",1,0,0,0,,1,0,0,18,49.1,0,0,,1,1,100,0,1,1,100,2,1,50,0,0,,13,2018
"Randy Bullock",7154,"K","CIN",1,0,0,0,,0,0,,7,62.5,0,0,,1,1,100,0,1,1,100,1,1,100,0,0,,13,2018
"Greg Zuerlein",7163,"K","LA",1,0,0,0,,2,2,100,26,70.8,0,0,,3,3,100,0,0,0,,3,3,100,1,1,100,13,2018
"Justin Tucker",7604,"K","BLT",1,0,0,0,,3,3,100,3,70.9,0,0,,2,2,100,0,0,0,,4,4,100,1,1,100,13,2018
"Dustin Hopkins",7958,"K","WAS",1,0,0,0,,2,2,100,32,68.8,0,0,,1,1,100,0,0,0,,2,2,100,0,0,,13,2018
"Brandon McManus",8437,"K","DEN",1,0,1,0,0,0,0,,10,52.9,0,0,,3,3,100,0,0,0,,2,1,50,1,1,100,13,2018
"Brett Maher",8585,"K","DAL",1,0,0,0,,1,1,100,9,65.9,0,0,,1,1,100,0,0,0,,2,2,100,1,1,100,13,2018
"Cairo Santos",8932,"K","TB",1,0,0,0,,0,0,,30,64.6,0,0,,3,3,100,0,1,1,100,1,1,100,0,0,,13,2018
"Chris Boswell",8990,"K","PIT",1,0,0,0,,1,1,100,25,52.1,0,0,,4,3,75,0,0,0,,1,1,100,0,0,,13,2018
"Cody Parkey",9030,"K","CHI",1,0,0,0,,0,0,,6,64.7,0,0,,3,3,100,0,1,1,100,2,2,100,1,1,100,13,2018
"Josh Lambo",10133,"K","JAX",1,0,0,0,,0,0,,15,62.4,0,0,,0,0,,0,2,2,100,2,2,100,0,0,,13,2018
"Jason Myers",10207,"K","NYJ",1,0,1,1,100,1,1,100,22,72.4,0,0,,1,1,100,0,3,3,100,5,5,100,0,0,,13,2018
"Wil Lutz",11096,"K","NO",1,0,0,0,,0,0,,20,62.3,0,0,,1,1,100,0,1,1,100,1,1,100,0,0,,13,2018
"Ka'imi Fairbairn",11161,"K","HST",1,0,1,1,100,2,2,100,13,74.6,0,0,,2,2,100,0,2,2,100,5,5,100,0,0,,13,2018
"Aldrick Rosas",11331,"K","NYG",1,0,1,1,100,1,1,100,21,86.3,0,0,,3,3,100,0,1,1,100,3,3,100,0,0,,13,2018
"Jake Elliott",11908,"K","PHI",1,0,0,0,,2,2,100,24,69.2,0,0,,2,2,100,0,0,0,,2,2,100,0,0,,13,2018
"Zane Gonzalez",11979,"K","ARZ",1,0,0,0,,2,2,100,1,77.3,0,0,,2,2,100,0,0,0,,2,2,100,0,0,,13,2018
"Harrison Butker",11988,"K","KC",1,0,1,1,100,0,0,,16,69.5,0,0,,5,4,80,0,0,0,,2,2,100,1,1,100,13,2018
"Greg Joseph",22842,"K","CLV",1,0,0,0,,0,0,,8,60.4,0,0,,1,1,100,0,0,0,,0,0,,0,0,,13,2018
"Daniel Carlson",28121,"K","OAK",1,0,1,1,100,1,1,100,23,71.2,0,0,,3,3,100,0,0,0,,2,2,100,0,0,,13,2018
"Jason Sanders",29578,"K","MIA",1,0,0,0,,0,0,,17,63.5,0,0,,3,3,100,0,0,0,,0,0,,0,0,,13,2018
"Michael Badgley",39417,"K","LAC",1,0,1,0,0,0,0,,27,29.9,0,0,,2,2,100,0,0,0,,2,1,50,1,1,100,13,2018
"Adam Vinatieri",226,"K","IND",1,0,1,1,100,0,0,,14,69.2,0,0,,3,3,100,0,0,0,,1,1,100,0,0,,14,2018
"Sebastian Janikowski",595,"K","SEA",1,0,0,0,,0,0,,29,64,0,0,,1,1,100,0,2,2,100,2,2,100,0,0,,14,2018
"Matt Bryant",1223,"K","ATL",1,0,1,0,0,0,0,,2,43.3,0,0,,3,2,66.7,0,0,0,,1,0,0,0,0,,14,2018
"Robbie Gould",2607,"K","SF",1,0,0,0,,1,1,100,28,65.2,0,0,,2,2,100,0,0,0,,2,2,100,1,1,100,14,2018
"Stephen Gostkowski",3063,"K","NE",1,0,0,0,,1,0,0,19,38.5,0,0,,4,3,75,0,1,1,100,3,2,66.7,1,1,100,14,2018
"Matt Prater",3471,"K","DET",1,0,0,0,,1,1,100,11,66.6,0,0,,2,2,100,0,0,0,,1,1,100,0,0,,14,2018
"Mason Crosby",3809,"K","GB",1,0,1,1,100,1,1,100,12,72.5,0,0,,4,4,100,0,0,0,,2,2,100,0,0,,14,2018
"Stephen Hauschka",4655,"K","BUF",1,0,1,0,0,1,0,0,4,62.4,0,0,,2,2,100,0,2,2,100,5,3,60,1,1,100,14,2018
"Ryan Succop",5180,"K","TEN",1,0,0,0,,0,0,,31,49.1,0,0,,4,3,75,0,1,1,100,1,1,100,0,0,,14,2018
"Dan Bailey",6796,"K","MIN",1,0,0,0,,1,0,0,18,60.4,0,0,,1,1,100,0,0,0,,1,0,0,0,0,,14,2018
"Randy Bullock",7154,"K","CIN",1,0,0,0,,2,2,100,7,68.7,0,0,,0,0,,0,0,0,,3,3,100,1,1,100,14,2018
"Greg Zuerlein",7163,"K","LA",1,0,1,1,100,1,0,0,26,50.5,0,0,,0,0,,0,0,0,,3,2,66.7,1,1,100,14,2018
"Justin Tucker",7604,"K","BLT",1,0,0,0,,0,0,,3,64.2,0,0,,3,3,100,0,0,0,,1,1,100,1,1,100,14,2018
"Brandon McManus",8437,"K","DEN",1,0,0,0,,0,0,,10,62.3,0,0,,2,2,100,0,0,0,,0,0,,0,0,,14,2018
"Brett Maher",8585,"K","DAL",1,0,1,1,100,1,0,0,9,80.3,0,0,,2,2,100,0,0,0,,4,3,75,2,2,100,14,2018
"Cairo Santos",8932,"K","TB",1,0,0,0,,2,0,0,30,33.6,0,0,,2,2,100,0,0,0,,2,0,0,0,0,,14,2018
"Chris Boswell",8990,"K","PIT",1,0,0,0,,1,0,0,25,29.2,0,0,,3,3,100,0,1,0,0,2,0,0,0,0,,14,2018
"Cody Parkey",9030,"K","CHI",1,0,0,0,,0,0,,6,47.8,0,0,,1,1,100,0,3,2,66.7,3,2,66.7,0,0,,14,2018
"Chandler Catanzaro",9140,"K","CAR",1,0,0,0,,0,0,,5,64.4,0,0,,2,2,100,0,2,2,100,2,2,100,0,0,,14,2018
"Josh Lambo",10133,"K","JAX",1,0,0,0,,0,0,,15,60.4,0,0,,1,1,100,0,0,0,,0,0,,0,0,,14,2018
"Jason Myers",10207,"K","NYJ",1,0,0,0,,1,1,100,22,67.2,0,0,,3,3,100,0,0,0,,2,2,100,1,1,100,14,2018
"Wil Lutz",11096,"K","NO",1,0,0,0,,0,0,,20,64.5,0,0,,2,2,100,0,2,2,100,2,2,100,0,0,,14,2018
"Ka'imi Fairbairn",11161,"K","HST",1,0,0,0,,0,0,,13,63.5,0,0,,3,3,100,0,0,0,,0,0,,0,0,,14,2018
"Aldrick Rosas",11331,"K","NYG",1,0,0,0,,0,0,,21,51.8,0,0,,5,4,80,0,1,1,100,2,2,100,1,1,100,14,2018
"Jake Elliott",11908,"K","PHI",1,0,0,0,,0,0,,24,46.8,0,0,,3,2,66.7,0,0,0,,1,1,100,1,1,100,14,2018
"Zane Gonzalez",11979,"K","ARZ",1,0,1,0,0,0,0,,1,48.7,0,0,,0,0,,0,0,0,,2,1,50,1,1,100,14,2018
"Harrison Butker",11988,"K","KC",1,0,1,0,0,1,0,0,16,42.7,0,0,,3,3,100,0,1,1,100,4,2,50,1,1,100,14,2018
"Greg Joseph",22842,"K","CLV",1,0,0,0,,2,2,100,8,47.3,0,0,,3,2,66.7,0,0,0,,2,2,100,0,0,,14,2018
"Daniel Carlson",28121,"K","OAK",1,0,0,0,,1,1,100,23,66.6,0,0,,3,3,100,0,0,0,,1,1,100,0,0,,14,2018
"Jason Sanders",29578,"K","MIA",1,0,0,0,,0,0,,17,64.5,0,0,,4,4,100,0,0,0,,0,0,,0,0,,14,2018
"Michael Badgley",39417,"K","LAC",1,0,1,1,100,1,1,100,27,82.6,0,0,,2,2,100,0,2,2,100,4,4,100,0,0,,14,2018
"Adam Vinatieri",226,"K","IND",1,0,0,0,,2,2,100,14,68.3,0,0,,2,2,100,0,0,0,,3,3,100,1,1,100,15,2018
"Sebastian Janikowski",595,"K","SEA",1,0,0,0,,1,1,100,29,50.4,0,0,,3,2,66.7,0,0,0,,1,1,100,0,0,,15,2018
"Matt Bryant",1223,"K","ATL",1,0,0,0,,0,0,,2,65.3,0,0,,4,4,100,0,1,1,100,2,2,100,1,1,100,15,2018
"Robbie Gould",2607,"K","SF",1,0,0,0,,1,1,100,28,75.5,0,0,,2,2,100,0,2,2,100,4,4,100,1,1,100,15,2018
"Stephen Gostkowski",3063,"K","NE",1,0,0,0,,0,0,,19,62.3,0,0,,1,1,100,0,1,1,100,1,1,100,0,0,,15,2018
"Matt Prater",3471,"K","DET",1,0,0,0,,1,0,0,11,47.8,0,0,,1,1,100,0,0,0,,1,0,0,0,0,,15,2018
"Mason Crosby",3809,"K","GB",1,0,0,0,,3,3,100,12,69.3,0,0,,0,0,,0,0,0,,3,3,100,0,0,,15,2018
"Stephen Hauschka",4655,"K","BUF",1,0,0,0,,0,0,,4,62.3,0,0,,2,2,100,0,0,0,,0,0,,0,0,,15,2018
"Ryan Succop",5180,"K","TEN",1,0,0,0,,1,0,0,31,49.7,0,0,,2,2,100,0,0,0,,2,1,50,1,1,100,15,2018
"Dan Bailey",6796,"K","MIN",1,0,0,0,,0,0,,18,66.7,0,0,,5,5,100,0,2,2,100,2,2,100,0,0,,15,2018
"Kai Forbath",6860,"K","JAX",1,0,0,0,,1,1,100,15,64.9,0,0,,1,1,100,0,1,1,100,2,2,100,0,0,,15,2018
"Randy Bullock",7154,"K","CIN",1,0,0,0,,0,0,,7,65.7,0,0,,3,3,100,0,2,2,100,3,3,100,1,1,100,15,2018
"Greg Zuerlein",7163,"K","LA",1,0,0,0,,1,1,100,26,66.8,0,0,,2,2,100,0,2,2,100,3,3,100,0,0,,15,2018
"Justin Tucker",7604,"K","BLT",1,0,0,0,,0,0,,3,64,0,0,,2,2,100,0,1,1,100,2,2,100,1,1,100,15,2018
"Dustin Hopkins",7958,"K","WAS",1,0,0,0,,1,1,100,32,75.9,0,0,,1,1,100,0,2,2,100,3,3,100,0,0,,15,2018
"Brandon McManus",8437,"K","DEN",1,0,0,0,,2,2,100,10,67.8,0,0,,1,1,100,0,0,0,,3,3,100,1,1,100,15,2018
"Brett Maher",8585,"K","DAL",1,0,0,0,,1,0,0,9,55.5,0,0,,0,0,,0,0,0,,1,0,0,0,0,,15,2018
"Cairo Santos",8932,"K","TB",1,0,0,0,,0,0,,30,61.2,0,0,,0,0,,0,0,0,,2,2,100,2,2,100,15,2018
"Chris Boswell",8990,"K","PIT",1,0,0,0,,1,1,100,25,50.4,0,0,,2,2,100,0,1,0,0,2,1,50,0,0,,15,2018
"Cody Parkey",9030,"K","CHI",1,0,0,0,,0,0,,6,63.9,0,0,,3,3,100,0,0,0,,1,1,100,1,1,100,15,2018
"Chandler Catanzaro",9140,"K","CAR",1,0,0,0,,0,0,,5,60.4,0,0,,1,1,100,0,0,0,,0,0,,0,0,,15,2018
"Jason Myers",10207,"K","NYJ",1,0,0,0,,0,0,,22,29.9,0,0,,3,1,33.3,0,0,0,,1,1,100,1,1,100,15,2018
"Wil Lutz",11096,"K","NO",1,0,0,0,,1,1,100,20,64.4,0,0,,0,0,,0,0,0,,2,2,100,1,1,100,15,2018
"Ka'imi Fairbairn",11161,"K","HST",1,0,1,1,100,3,3,100,13,75,0,0,,2,2,100,0,1,1,100,5,5,100,0,0,,15,2018
"Jake Elliott",11908,"K","PHI",1,0,2,1,50,1,1,100,24,60.6,0,0,,3,3,100,0,1,1,100,4,3,75,0,0,,15,2018
"Zane Gonzalez",11979,"K","ARZ",1,0,0,0,,0,0,,1,62.3,0,0,,2,2,100,0,0,0,,0,0,,0,0,,15,2018
"Harrison Butker",11988,"K","KC",1,0,0,0,,0,0,,16,64.5,0,0,,4,4,100,0,0,0,,0,0,,0,0,,15,2018
"Greg Joseph",22842,"K","CLV",1,0,0,0,,1,1,100,8,64.6,0,0,,2,2,100,0,0,0,,1,1,100,0,0,,15,2018
"Daniel Carlson",28121,"K","OAK",1,0,1,1,100,1,1,100,23,69.4,0,0,,1,1,100,0,0,0,,3,3,100,1,1,100,15,2018
"Jason Sanders",29578,"K","MIA",1,0,0,0,,0,0,,17,63,0,0,,2,2,100,0,0,0,,1,1,100,1,1,100,15,2018
"Michael Badgley",39417,"K","LAC",1,0,0,0,,0,0,,27,63.5,0,0,,3,3,100,0,0,0,,0,0,,0,0,,15,2018
"Adam Vinatieri",226,"K","IND",1,0,0,0,,0,0,,14,64.5,0,0,,4,4,100,0,0,0,,0,0,,0,0,,16,2018
"Sebastian Janikowski",595,"K","SEA",1,0,0,0,,0,0,,29,42.2,0,0,,5,5,100,0,1,0,0,2,1,50,1,1,100,16,2018
"Matt Bryant",1223,"K","ATL",1,0,0,0,,0,0,,2,64.9,0,0,,3,3,100,0,1,1,100,1,1,100,0,0,,16,2018
"Robbie Gould",2607,"K","SF",1,0,0,0,,0,0,,28,62.7,0,0,,0,0,,0,2,2,100,3,3,100,1,1,100,16,2018
"Stephen Gostkowski",3063,"K","NE",1,0,0,0,,0,0,,19,63.9,0,0,,3,3,100,0,0,0,,1,1,100,1,1,100,16,2018
"Matt Prater",3471,"K","DET",1,0,0,0,,2,2,100,11,70.1,0,0,,0,0,,0,1,1,100,3,3,100,0,0,,16,2018
"Mason Crosby",3809,"K","GB",1,0,0,0,,1,1,100,12,67.3,0,0,,3,3,100,0,1,1,100,3,3,100,1,1,100,16,2018
"Stephen Hauschka",4655,"K","BUF",1,0,0,0,,2,1,50,4,48.7,0,0,,0,0,,0,1,1,100,3,2,66.7,0,0,,16,2018
"Ryan Succop",5180,"K","TEN",1,0,0,0,,1,1,100,31,48.8,0,0,,2,1,50,0,1,1,100,2,2,100,0,0,,16,2018
"Dan Bailey",6796,"K","MIN",1,0,0,0,,0,0,,18,64.5,0,0,,3,3,100,0,0,0,,2,2,100,2,2,100,16,2018
"Kai Forbath",6860,"K","JAX",1,0,1,0,0,0,0,,15,48,0,0,,2,2,100,0,0,0,,2,1,50,1,1,100,16,2018
"Randy Bullock",7154,"K","CIN",1,0,1,1,100,0,0,,7,66.9,0,0,,1,1,100,0,0,0,,1,1,100,0,0,,16,2018
"Greg Zuerlein",7163,"K","LA",1,0,1,0,0,0,0,,26,53.2,0,0,,4,4,100,0,0,0,,2,1,50,1,1,100,16,2018
"Justin Tucker",7604,"K","BLT",1,0,3,1,33.3,0,0,,3,62.3,0,0,,1,1,100,0,1,1,100,5,3,60,1,1,100,16,2018
"Dustin Hopkins",7958,"K","WAS",1,0,1,1,100,2,2,100,32,72.4,0,0,,1,1,100,0,0,0,,3,3,100,0,0,,16,2018
"Brandon McManus",8437,"K","DEN",1,0,1,0,0,0,0,,10,51.5,0,0,,2,2,100,0,0,0,,1,0,0,0,0,,16,2018
"Brett Maher",8585,"K","DAL",1,0,1,1,100,0,0,,9,80.2,0,0,,3,3,100,0,0,0,,2,2,100,1,1,100,16,2018
"Cairo Santos",8932,"K","TB",1,0,1,0,0,1,1,100,30,55.8,0,0,,2,2,100,0,1,1,100,3,2,66.7,0,0,,16,2018
"Chris Boswell",8990,"K","PIT",1,0,0,0,,1,1,100,25,67.8,0,0,,2,2,100,0,1,1,100,2,2,100,0,0,,16,2018
"Cody Parkey",9030,"K","CHI",1,0,0,0,,0,0,,6,45.6,0,0,,2,2,100,0,1,0,0,1,0,0,0,0,,16,2018
"Chandler Catanzaro",9140,"K","CAR",1,0,1,1,100,0,0,,5,66.8,0,0,,1,1,100,0,0,0,,1,1,100,0,0,,16,2018
"Jason Myers",10207,"K","NYJ",1,0,0,0,,1,0,0,22,61.3,0,0,,5,5,100,0,1,1,100,2,1,50,0,0,,16,2018
"Wil Lutz",11096,"K","NO",1,0,1,0,0,1,1,100,20,66.9,0,0,,4,4,100,0,0,0,,2,1,50,0,0,,16,2018
"Ka'imi Fairbairn",11161,"K","HST",1,0,0,0,,0,0,,13,48.9,0,0,,4,3,75,0,1,1,100,1,1,100,0,0,,16,2018
"Aldrick Rosas",11331,"K","NYG",1,0,0,0,,1,1,100,21,65.8,0,0,,3,3,100,0,0,0,,2,2,100,1,1,100,16,2018
"Jake Elliott",11908,"K","PHI",1,0,0,0,,1,1,100,24,60,0,0,,3,2,66.7,0,1,1,100,2,2,100,0,0,,16,2018
"Zane Gonzalez",11979,"K","ARZ",1,0,1,0,0,0,0,,1,32.4,0,0,,1,0,0,0,1,1,100,2,1,50,0,0,,16,2018
"Harrison Butker",11988,"K","KC",1,0,1,1,100,0,0,,16,69.4,0,0,,2,2,100,0,1,1,100,3,3,100,1,1,100,16,2018
"Greg Joseph",22842,"K","CLV",1,0,0,0,,0,0,,8,49.2,0,0,,3,2,66.7,0,2,2,100,2,2,100,0,0,,16,2018
"Daniel Carlson",28121,"K","OAK",1,0,0,0,,2,2,100,23,69.2,0,0,,3,3,100,0,0,0,,2,2,100,0,0,,16,2018
"Jason Sanders",29578,"K","MIA",1,0,0,0,,1,0,0,17,47.5,0,0,,1,1,100,0,0,0,,1,0,0,0,0,,16,2018
"Michael Badgley",39417,"K","LAC",1,0,0,0,,0,0,,27,62.7,0,0,,1,1,100,0,1,1,100,1,1,100,0,0,,16,2018
"Adam Vinatieri",226,"K","IND",1,0,1,1,100,0,0,,14,54.4,0,0,,4,3,75,0,0,0,,2,2,100,1,1,100,17,2018
"Sebastian Janikowski",595,"K","SEA",1,0,0,0,,1,1,100,29,74.7,0,0,,3,3,100,0,1,1,100,2,2,100,0,0,,17,2018
"Matt Bryant",1223,"K","ATL",1,0,0,0,,1,1,100,2,76.8,0,0,,4,4,100,0,1,1,100,2,2,100,0,0,,17,2018
"Robbie Gould",2607,"K","SF",1,0,0,0,,0,0,,28,64.3,0,0,,3,3,100,0,1,1,100,1,1,100,0,0,,17,2018
"Stephen Gostkowski",3063,"K","NE",1,0,0,0,,0,0,,19,66.2,0,0,,5,5,100,0,1,1,100,1,1,100,0,0,,17,2018
"Matt Prater",3471,"K","DET",1,0,0,0,,1,1,100,11,66.9,0,0,,4,4,100,0,0,0,,1,1,100,0,0,,17,2018
"Stephen Hauschka",4655,"K","BUF",1,0,0,0,,1,0,0,4,53.5,0,0,,6,6,100,0,0,0,,1,0,0,0,0,,17,2018
"Ryan Succop",5180,"K","TEN",1,0,0,0,,0,0,,31,63.9,0,0,,2,2,100,0,1,1,100,1,1,100,0,0,,17,2018
"Dan Bailey",6796,"K","MIN",1,0,0,0,,1,1,100,18,64.8,0,0,,1,1,100,0,0,0,,1,1,100,0,0,,17,2018
"Kai Forbath",6860,"K","JAX",1,0,0,0,,0,0,,15,60.2,0,0,,0,0,,0,0,0,,1,1,100,1,1,100,17,2018
